overlay_id,city_key,city_name,icao,lat,lon,role_layer,role_kind,source_family,source_instance_key,provider,product_name,station_or_product_id,source_station_name,source_station_lat,source_station_lon,distance_km,distance_basis,coverage_relation,priority_rank,is_primary,is_derived,derived_from,endpoint_url,delay_minutes,delay_basis,freshness_rule,valid_from,valid_to,verification_status,evidence_refs,notes
tokyo|forecast|openmeteo_forecast_tokyo,tokyo,Tokyo,RJTT,35.55,139.78,forecast,forecast_primary,openmeteo_forecast,openmeteo_forecast_tokyo,Open-Meteo,Open-Meteo Forecast API,api.open-meteo.com/v1/forecast,Open-Meteo city grid point,35.55,139.78,0.000,model_anchor,city,10,true,false,,https://api.open-meteo.com/v1/forecast,360,model-cycle dependent; official docs do not expose a fixed SLA,latest-model snapshot,2026-04-21,,official_partial,https://open-meteo.com/en/docs; https://open-meteo.com/en/docs/model-updates,Global baseline forecast feed for the city grid point.
tokyo|forecast|openmeteo_ensemble_tokyo,tokyo,Tokyo,RJTT,35.55,139.78,forecast,forecast_ensemble,openmeteo_ensemble,openmeteo_ensemble_tokyo,Open-Meteo,Open-Meteo Ensemble API,ensemble-api.open-meteo.com/v1/ensemble,Open-Meteo city grid point,35.55,139.78,0.000,model_anchor,city,20,true,false,,https://ensemble-api.open-meteo.com/v1/ensemble,360,model-cycle dependent; ensemble follows upstream update cadence,latest-model snapshot,2026-04-21,,official_partial,https://open-meteo.com/en/docs/ensemble-api; https://open-meteo.com/en/docs/model-updates,Ensemble member family used in the forecast stack.
tokyo|forecast|openmeteo_previous_runs_tokyo,tokyo,Tokyo,RJTT,35.55,139.78,forecast,forecast_multi_model,openmeteo_previous_runs,openmeteo_previous_runs_tokyo,Open-Meteo,Open-Meteo Previous Runs / Multi-Model,previous-runs-api.open-meteo.com/v1/forecast,Open-Meteo city grid point,35.55,139.78,0.000,model_anchor,city,30,true,true,openmeteo upstream models,https://previous-runs-api.open-meteo.com/v1/forecast,720,reconstructed previous-runs lag / safe-fetch window,reconstructed latest available run,2026-04-21,,official_partial,https://open-meteo.com/en/docs; https://open-meteo.com/en/docs/model-updates,Redistributed previous-run / multi-model family; used as the third Open-Meteo forecast leg.
tokyo|history|wu_history_tokyo,tokyo,Tokyo,RJTT,35.55,139.78,history,settlement_history,wu_icao_history,wu_history_tokyo,Weather Underground,Weather Underground Historical Weather,RJTT,RJTT,35.55,139.78,0.000,same_airport_proxy,city,100,true,false,,https://www.wunderground.com/history/daily/jp/tokyo/RJTT,0.0,city-specific measured publication delay from config/wu_obs_latency.json,local-day settlement anchor,2026-04-21,,repo_measured,/Users/leofitz/zeus/config/cities.json; /Users/leofitz/zeus/config/wu_obs_latency.json; https://www.wunderground.com/history/daily/jp/tokyo/RJTT,WU settlement/history page; current settlement source in config/cities.json.
tokyo|history|meteostat_bulk_tokyo,tokyo,Tokyo,RJTT,35.55,139.78,history,meteostat_bulk_history,meteostat_bulk,meteostat_bulk_tokyo,Meteostat,Meteostat bulk hourly archive,47671,47671,35.55,139.78,0.000,airport_proxy_unverified,history_only,120,false,true,wu_icao_history,https://bulk.meteostat.net/v2/hourly/{WMO}.csv.gz,,archive lag is weeks to months; no stable minute SLA,historical fill only,2026-04-21,,repo_measured,https://bulk.meteostat.net/v2/hourly/{WMO}.csv.gz; https://bulk.meteostat.net/v2/stations/full.json.gz,Historical fallback for sparse stations; not a live feed.
tokyo|observation|aviationweather_metar_tokyo,tokyo,Tokyo,RJTT,35.55,139.78,observation,airport_metar,aviationweather_metar,aviationweather_metar_tokyo,AviationWeather.gov,Aviation Weather METAR,RJTT,RJTT,35.55,139.78,0.000,same_airport_proxy,airport,200,true,false,,https://aviationweather.gov/api/data/metar,5,repo-measured fast-lane latency; official pages do not publish a fixed SLA,latest-report receipt time,2026-04-21,,repo_measured,https://aviationweather.gov/data/api/; https://aviationweather.gov/data/metar/,Airport METAR feed used for local current observation support; not used for HK or NOAA-settled cities.
tokyo|observation|aviationweather_taf_tokyo,tokyo,Tokyo,RJTT,35.55,139.78,observation,airport_taf,aviationweather_taf,aviationweather_taf_tokyo,AviationWeather.gov,Aviation Weather TAF,RJTT,RJTT,35.55,139.78,0.000,same_airport_proxy,airport,210,false,false,,https://aviationweather.gov/api/data/taf,,report/issuer driven; no fixed SLA published,latest available forecast bulletin,2026-04-21,,official_partial,https://aviationweather.gov/data/api/; https://aviationweather.gov/data/metar/,Terminal forecast bulletin for the airport station.
tokyo|observation|jma_amedas_tokyo,tokyo,Tokyo,RJTT,35.55,139.78,observation,jma_current,jma_amedas,jma_amedas_tokyo,Japan Meteorological Agency,JMA AMeDAS current observations,44166,Haneda AMeDAS 44166,35.55,139.78,0.000,official_station_pdf,city,250,true,false,,https://www.jma.go.jp/bosai/amedas/data/latest_time.txt,10,official 10-minute AMeDAS cadence,10-minute current obs,2026-04-21,,official_explicit,https://www.jma.go.jp/jma/en/Activities/amedas/amedas.html; https://www.data.jma.go.jp/developer/weatherdataguide/appendix/1-1-a.html,Tokyo current observation family.
tokyo|nearby|jma_official_nearby_tokyo,tokyo,Tokyo,RJTT,35.55,139.78,nearby,jma_official_nearby,jma_official_nearby,jma_official_nearby_tokyo,Japan Meteorological Agency,JMA official nearby station support,44166,Haneda AMeDAS 44166,35.55,139.78,0.000,official_station_pdf,nearby_cluster,255,false,true,jma_current,https://www.jma.go.jp/bosai/amedas/data/latest_time.txt,10,same 10-minute AMeDAS cadence,official nearby fallback,2026-04-21,,official_explicit,https://www.jma.go.jp/jma/en/Activities/amedas/amedas.html; https://www.data.jma.go.jp/developer/weatherdataguide/appendix/1-1-a.html,Official nearby JMA support retained as a distinct overlay row.
toronto|forecast|openmeteo_forecast_toronto,toronto,Toronto,CYYZ,43.68,-79.63,forecast,forecast_primary,openmeteo_forecast,openmeteo_forecast_toronto,Open-Meteo,Open-Meteo Forecast API,api.open-meteo.com/v1/forecast,Open-Meteo city grid point,43.68,-79.63,0.000,model_anchor,city,10,true,false,,https://api.open-meteo.com/v1/forecast,360,model-cycle dependent; official docs do not expose a fixed SLA,latest-model snapshot,2026-04-21,,official_partial,https://open-meteo.com/en/docs; https://open-meteo.com/en/docs/model-updates,Global baseline forecast feed for the city grid point.
toronto|forecast|openmeteo_ensemble_toronto,toronto,Toronto,CYYZ,43.68,-79.63,forecast,forecast_ensemble,openmeteo_ensemble,openmeteo_ensemble_toronto,Open-Meteo,Open-Meteo Ensemble API,ensemble-api.open-meteo.com/v1/ensemble,Open-Meteo city grid point,43.68,-79.63,0.000,model_anchor,city,20,true,false,,https://ensemble-api.open-meteo.com/v1/ensemble,360,model-cycle dependent; ensemble follows upstream update cadence,latest-model snapshot,2026-04-21,,official_partial,https://open-meteo.com/en/docs/ensemble-api; https://open-meteo.com/en/docs/model-updates,Ensemble member family used in the forecast stack.
toronto|forecast|openmeteo_previous_runs_toronto,toronto,Toronto,CYYZ,43.68,-79.63,forecast,forecast_multi_model,openmeteo_previous_runs,openmeteo_previous_runs_toronto,Open-Meteo,Open-Meteo Previous Runs / Multi-Model,previous-runs-api.open-meteo.com/v1/forecast,Open-Meteo city grid point,43.68,-79.63,0.000,model_anchor,city,30,true,true,openmeteo upstream models,https://previous-runs-api.open-meteo.com/v1/forecast,720,reconstructed previous-runs lag / safe-fetch window,reconstructed latest available run,2026-04-21,,official_partial,https://open-meteo.com/en/docs; https://open-meteo.com/en/docs/model-updates,Redistributed previous-run / multi-model family; used as the third Open-Meteo forecast leg.
toronto|history|wu_history_toronto,toronto,Toronto,CYYZ,43.68,-79.63,history,settlement_history,wu_icao_history,wu_history_toronto,Weather Underground,Weather Underground Historical Weather,CYYZ,CYYZ,43.68,-79.63,0.000,same_airport_proxy,city,100,true,false,,https://www.wunderground.com/history/daily/ca/toronto/CYYZ,40.0,city-specific measured publication delay from config/wu_obs_latency.json,local-day settlement anchor,2026-04-21,,repo_measured,/Users/leofitz/zeus/config/cities.json; /Users/leofitz/zeus/config/wu_obs_latency.json; https://www.wunderground.com/history/daily/ca/toronto/CYYZ,WU settlement/history page; current settlement source in config/cities.json.
toronto|history|meteostat_bulk_toronto,toronto,Toronto,CYYZ,43.68,-79.63,history,meteostat_bulk_history,meteostat_bulk,meteostat_bulk_toronto,Meteostat,Meteostat bulk hourly archive,71624,71624,43.68,-79.63,0.000,airport_proxy_unverified,history_only,120,false,true,wu_icao_history,https://bulk.meteostat.net/v2/hourly/{WMO}.csv.gz,,archive lag is weeks to months; no stable minute SLA,historical fill only,2026-04-21,,repo_measured,https://bulk.meteostat.net/v2/hourly/{WMO}.csv.gz; https://bulk.meteostat.net/v2/stations/full.json.gz,Historical fallback for sparse stations; not a live feed.
toronto|observation|aviationweather_metar_toronto,toronto,Toronto,CYYZ,43.68,-79.63,observation,airport_metar,aviationweather_metar,aviationweather_metar_toronto,AviationWeather.gov,Aviation Weather METAR,CYYZ,CYYZ,43.68,-79.63,0.000,same_airport_proxy,airport,200,true,false,,https://aviationweather.gov/api/data/metar,5,repo-measured fast-lane latency; official pages do not publish a fixed SLA,latest-report receipt time,2026-04-21,,repo_measured,https://aviationweather.gov/data/api/; https://aviationweather.gov/data/metar/,Airport METAR feed used for local current observation support; not used for HK or NOAA-settled cities.
toronto|observation|aviationweather_taf_toronto,toronto,Toronto,CYYZ,43.68,-79.63,observation,airport_taf,aviationweather_taf,aviationweather_taf_toronto,AviationWeather.gov,Aviation Weather TAF,CYYZ,CYYZ,43.68,-79.63,0.000,same_airport_proxy,airport,210,false,false,,https://aviationweather.gov/api/data/taf,,report/issuer driven; no fixed SLA published,latest available forecast bulletin,2026-04-21,,official_partial,https://aviationweather.gov/data/api/; https://aviationweather.gov/data/metar/,Terminal forecast bulletin for the airport station.
toronto|nearby|global_metar_cluster_toronto,toronto,Toronto,CYYZ,43.68,-79.63,nearby,global_metar_cluster,global_metar_cluster,global_metar_cluster_toronto,PolyWeather composition over AviationWeather,Global METAR cluster,CYYZ,Global METAR cluster,43.68,-79.63,0.000,composite_cluster_proxy,nearby_cluster,300,false,true,aviationweather_metar; aviationweather_taf,https://aviationweather.gov/api/data/metar,5,inherits underlying METAR/TAF report timing,cluster fallback only,2026-04-21,,repo_inferred,/Users/leofitz/zeus/config/cities.json; /Users/leofitz/zeus/docs/polyweather_city_source_overlay_verified.csv,Global nearby-station composition; active only for the explicit city cluster list.
warsaw|forecast|openmeteo_forecast_warsaw,warsaw,Warsaw,EPWA,52.16,20.96,forecast,forecast_primary,openmeteo_forecast,openmeteo_forecast_warsaw,Open-Meteo,Open-Meteo Forecast API,api.open-meteo.com/v1/forecast,Open-Meteo city grid point,52.16,20.96,0.000,model_anchor,city,10,true,false,,https://api.open-meteo.com/v1/forecast,360,model-cycle dependent; official docs do not expose a fixed SLA,latest-model snapshot,2026-04-21,,official_partial,https://open-meteo.com/en/docs; https://open-meteo.com/en/docs/model-updates,Global baseline forecast feed for the city grid point.
warsaw|forecast|openmeteo_ensemble_warsaw,warsaw,Warsaw,EPWA,52.16,20.96,forecast,forecast_ensemble,openmeteo_ensemble,openmeteo_ensemble_warsaw,Open-Meteo,Open-Meteo Ensemble API,ensemble-api.open-meteo.com/v1/ensemble,Open-Meteo city grid point,52.16,20.96,0.000,model_anchor,city,20,true,false,,https://ensemble-api.open-meteo.com/v1/ensemble,360,model-cycle dependent; ensemble follows upstream update cadence,latest-model snapshot,2026-04-21,,official_partial,https://open-meteo.com/en/docs/ensemble-api; https://open-meteo.com/en/docs/model-updates,Ensemble member family used in the forecast stack.
warsaw|forecast|openmeteo_previous_runs_warsaw,warsaw,Warsaw,EPWA,52.16,20.96,forecast,forecast_multi_model,openmeteo_previous_runs,openmeteo_previous_runs_warsaw,Open-Meteo,Open-Meteo Previous Runs / Multi-Model,previous-runs-api.open-meteo.com/v1/forecast,Open-Meteo city grid point,52.16,20.96,0.000,model_anchor,city,30,true,true,openmeteo upstream models,https://previous-runs-api.open-meteo.com/v1/forecast,720,reconstructed previous-runs lag / safe-fetch window,reconstructed latest available run,2026-04-21,,official_partial,https://open-meteo.com/en/docs; https://open-meteo.com/en/docs/model-updates,Redistributed previous-run / multi-model family; used as the third Open-Meteo forecast leg.
warsaw|history|wu_history_warsaw,warsaw,Warsaw,EPWA,52.16,20.96,history,settlement_history,wu_icao_history,wu_history_warsaw,Weather Underground,Weather Underground Historical Weather,EPWA,EPWA,52.16,20.96,0.000,same_airport_proxy,city,100,true,false,,https://www.wunderground.com/history/daily/pl/warsaw/EPWA,40.0,city-specific measured publication delay from config/wu_obs_latency.json,local-day settlement anchor,2026-04-21,,repo_measured,/Users/leofitz/zeus/config/cities.json; /Users/leofitz/zeus/config/wu_obs_latency.json; https://www.wunderground.com/history/daily/pl/warsaw/EPWA,WU settlement/history page; current settlement source in config/cities.json.
warsaw|history|meteostat_bulk_warsaw,warsaw,Warsaw,EPWA,52.16,20.96,history,meteostat_bulk_history,meteostat_bulk,meteostat_bulk_warsaw,Meteostat,Meteostat bulk hourly archive,12375,12375,52.16,20.96,0.000,airport_proxy_unverified,history_only,120,false,true,wu_icao_history,https://bulk.meteostat.net/v2/hourly/{WMO}.csv.gz,,archive lag is weeks to months; no stable minute SLA,historical fill only,2026-04-21,,repo_measured,https://bulk.meteostat.net/v2/hourly/{WMO}.csv.gz; https://bulk.meteostat.net/v2/stations/full.json.gz,Historical fallback for sparse stations; not a live feed.
warsaw|observation|aviationweather_metar_warsaw,warsaw,Warsaw,EPWA,52.16,20.96,observation,airport_metar,aviationweather_metar,aviationweather_metar_warsaw,AviationWeather.gov,Aviation Weather METAR,EPWA,EPWA,52.16,20.96,0.000,same_airport_proxy,airport,200,true,false,,https://aviationweather.gov/api/data/metar,5,repo-measured fast-lane latency; official pages do not publish a fixed SLA,latest-report receipt time,2026-04-21,,repo_measured,https://aviationweather.gov/data/api/; https://aviationweather.gov/data/metar/,Airport METAR feed used for local current observation support; not used for HK or NOAA-settled cities.
warsaw|observation|aviationweather_taf_warsaw,warsaw,Warsaw,EPWA,52.16,20.96,observation,airport_taf,aviationweather_taf,aviationweather_taf_warsaw,AviationWeather.gov,Aviation Weather TAF,EPWA,EPWA,52.16,20.96,0.000,same_airport_proxy,airport,210,false,false,,https://aviationweather.gov/api/data/taf,,report/issuer driven; no fixed SLA published,latest available forecast bulletin,2026-04-21,,official_partial,https://aviationweather.gov/data/api/; https://aviationweather.gov/data/metar/,Terminal forecast bulletin for the airport station.
warsaw|nearby|warsaw_official_cluster,warsaw,Warsaw,EPWA,52.16,20.96,nearby,official_cluster,official_cluster,warsaw_official_cluster,IMGW / official Warsaw cluster,Warsaw official cluster,EPWA,Warsaw official cluster,52.16,20.96,0.000,composite_cluster_proxy,city,250,false,true,official station network,https://www.imgw.pl/,,official station network cadence not re-audited here,official nearby fallback,2026-04-21,,repo_inferred,/Users/leofitz/zeus/src/data,Warsaw uses an official cluster family in the repo rules; precise public endpoint not re-verified here.
wellington|forecast|openmeteo_forecast_wellington,wellington,Wellington,NZWN,-41.33,174.81,forecast,forecast_primary,openmeteo_forecast,openmeteo_forecast_wellington,Open-Meteo,Open-Meteo Forecast API,api.open-meteo.com/v1/forecast,Open-Meteo city grid point,-41.33,174.81,0.000,model_anchor,city,10,true,false,,https://api.open-meteo.com/v1/forecast,360,model-cycle dependent; official docs do not expose a fixed SLA,latest-model snapshot,2026-04-21,,official_partial,https://open-meteo.com/en/docs; https://open-meteo.com/en/docs/model-updates,Global baseline forecast feed for the city grid point.
